race_wa,age_1985,gender,free_lunch,class_size,read_score,math_score,list_score,school_id,treatment,test_score,percentile
TRUE,5,FEMALE,FREE LUNCH,13,428,454,501,170295,SMALL CLASS,1383,0.229677645409951
TRUE,5,FEMALE,NON-FREE LUNCH,22,460,489,578,257905,REGULAR CLASS,1527,0.771198318149965
TRUE,5,FEMALE,FREE LUNCH,25,422,489,554,257899,REGULAR CLASS,1465,0.553258584442887
TRUE,5,FEMALE,FREE LUNCH,13,424,444,532,128068,SMALL CLASS,1400,0.289768745620182
TRUE,5,FEMALE,FREE LUNCH,13,436,454,509,128068,SMALL CLASS,1399,0.286615276804485
TRUE,5,MALE,NON-FREE LUNCH,14,431,500,516,252885,SMALL CLASS,1447,0.480203223545901
TRUE,5,FEMALE,FREE LUNCH,19,411,468,524,162184,REGULAR + AIDE CLASS,1403,0.300805886475123
TRUE,5,FEMALE,FREE LUNCH,23,474,536,578,230612,REGULAR CLASS,1588,0.894533987386125
TRUE,5,FEMALE,NON-FREE LUNCH,14,456,536,536,244799,SMALL CLASS,1528,0.775052557813595
TRUE,5,MALE,FREE LUNCH,12,416,489,524,162184,SMALL CLASS,1429,0.402417659425368
FALSE,5,MALE,FREE LUNCH,22,397,423,479,244831,REGULAR CLASS,1299,0.0348633496846531
TRUE,5,FEMALE,NON-FREE LUNCH,27,455,506,512,180344,REGULAR + AIDE CLASS,1473,0.586895585143658
TRUE,6,MALE,NON-FREE LUNCH,22,439,489,536,257905,REGULAR CLASS,1464,0.548703573931324
TRUE,6,MALE,NON-FREE LUNCH,13,467,489,554,257905,SMALL CLASS,1510,0.721443587946741
FALSE,5,MALE,NON-FREE LUNCH,15,442,547,536,244839,SMALL CLASS,1525,0.765066573230554
TRUE,6,MALE,FREE LUNCH,16,463,602,607,228606,SMALL CLASS,1672,0.970042046250876
TRUE,6,FEMALE,NON-FREE LUNCH,17,425,506,536,130085,SMALL CLASS,1467,0.560091100210231
TRUE,6,MALE,NON-FREE LUNCH,24,461,536,549,168211,REGULAR CLASS,1546,0.819901892081289
FALSE,6,FEMALE,FREE LUNCH,23,480,602,554,244780,REGULAR + AIDE CLASS,1636,0.949544498948844
TRUE,6,FEMALE,FREE LUNCH,23,442,468,532,215533,REGULAR CLASS,1442,0.460056061667835
TRUE,6,MALE,NON-FREE LUNCH,13,439,506,578,262937,SMALL CLASS,1523,0.758934828311142
TRUE,6,MALE,NON-FREE LUNCH,23,490,626,622,215533,REGULAR + AIDE CLASS,1738,0.991415557112824
FALSE,6,MALE,FREE LUNCH,23,413,459,490,244776,REGULAR CLASS,1362,0.159425367904695
TRUE,6,MALE,FREE LUNCH,14,437,468,516,209510,SMALL CLASS,1421,0.367028731604765
FALSE,6,MALE,NON-FREE LUNCH,21,405,454,505,244727,REGULAR + AIDE CLASS,1364,0.165381920112123
FALSE,6,FEMALE,NON-FREE LUNCH,14,430,434,520,244799,SMALL CLASS,1384,0.232831114225648
FALSE,6,MALE,FREE LUNCH,21,410,576,595,244746,REGULAR CLASS,1581,0.884197617379117
TRUE,6,MALE,FREE LUNCH,17,391,418,545,193423,SMALL CLASS,1354,0.135774351786966
FALSE,6,MALE,FREE LUNCH,24,410,484,501,244818,REGULAR CLASS,1395,0.27312543798178
TRUE,6,FEMALE,FREE LUNCH,16,538,547,586,193422,SMALL CLASS,1671,0.969516468114927
FALSE,6,MALE,NON-FREE LUNCH,15,467,547,545,244839,SMALL CLASS,1559,0.844779257182901
TRUE,6,MALE,FREE LUNCH,16,605,576,554,159171,SMALL CLASS,1735,0.990889978976875
TRUE,6,FEMALE,NON-FREE LUNCH,14,483,520,554,173312,SMALL CLASS,1557,0.841450595655221
TRUE,5,MALE,FREE LUNCH,16,407,500,512,168211,SMALL CLASS,1419,0.358444288717589
TRUE,6,MALE,FREE LUNCH,20,433,506,549,162184,REGULAR CLASS,1488,0.647337070777856
TRUE,6,MALE,NON-FREE LUNCH,16,400,418,479,221571,SMALL CLASS,1297,0.0324106517168886
TRUE,6,MALE,FREE LUNCH,22,431,528,524,230612,REGULAR + AIDE CLASS,1483,0.626313945339874
TRUE,6,MALE,NON-FREE LUNCH,16,421,459,501,244801,SMALL CLASS,1381,0.222669936930624
TRUE,6,MALE,FREE LUNCH,15,434,434,505,189378,SMALL CLASS,1373,0.193587946741416
FALSE,6,FEMALE,FREE LUNCH,26,393,418,498,244697,REGULAR CLASS,1309,0.0474772249474422
TRUE,6,MALE,FREE LUNCH,12,451,506,528,162184,SMALL CLASS,1485,0.634723195515067
FALSE,5,MALE,FREE LUNCH,23,400,444,524,221571,REGULAR CLASS,1368,0.178871758934828
TRUE,5,MALE,FREE LUNCH,27,448,559,549,180344,REGULAR + AIDE CLASS,1556,0.838997897687456
TRUE,5,MALE,FREE LUNCH,15,433,500,578,189378,SMALL CLASS,1511,0.724772249474422
FALSE,5,MALE,FREE LUNCH,16,400,399,505,112038,SMALL CLASS,1304,0.0404695164681149
TRUE,5,MALE,NON-FREE LUNCH,19,445,468,565,221574,REGULAR CLASS,1478,0.610021023125438
TRUE,5,MALE,FREE LUNCH,28,424,500,545,244745,REGULAR + AIDE CLASS,1469,0.568149964961458
FALSE,5,MALE,NON-FREE LUNCH,21,442,559,549,244839,REGULAR CLASS,1550,0.826909600560617
TRUE,5,MALE,FREE LUNCH,22,413,454,532,161183,REGULAR CLASS,1399,0.286615276804485
TRUE,5,FEMALE,NON-FREE LUNCH,23,430,520,595,205488,REGULAR + AIDE CLASS,1545,0.816573230553609
FALSE,5,MALE,FREE LUNCH,24,403,405,490,244818,REGULAR CLASS,1298,0.033812193412754
TRUE,5,MALE,NON-FREE LUNCH,17,456,520,532,215533,SMALL CLASS,1508,0.714260686755431
TRUE,5,MALE,NON-FREE LUNCH,17,448,559,586,215533,SMALL CLASS,1593,0.903293622985284
TRUE,5,MALE,NON-FREE LUNCH,16,453,520,545,193422,SMALL CLASS,1518,0.744218640504555
FALSE,5,MALE,FREE LUNCH,22,495,484,540,244774,REGULAR + AIDE CLASS,1519,0.747021723896286
FALSE,5,MALE,FREE LUNCH,26,393,384,512,244697,REGULAR CLASS,1289,0.0238262088297127
FALSE,5,FEMALE,FREE LUNCH,15,414,463,501,244697,SMALL CLASS,1378,0.213910301331465
TRUE,5,MALE,FREE LUNCH,17,447,513,571,193423,SMALL CLASS,1531,0.782585844428872
TRUE,5,MALE,NON-FREE LUNCH,17,545,559,536,215533,SMALL CLASS,1640,0.951997196916608
TRUE,5,FEMALE,FREE LUNCH,24,436,528,565,168211,REGULAR + AIDE CLASS,1529,0.778381219341275
TRUE,5,MALE,FREE LUNCH,15,470,528,565,244745,SMALL CLASS,1563,0.852662929222144
FALSE,5,MALE,FREE LUNCH,23,433,500,528,244776,REGULAR + AIDE CLASS,1461,0.536615276804485
FALSE,5,MALE,FREE LUNCH,16,439,484,536,244697,SMALL CLASS,1459,0.526804484933427
FALSE,5,FEMALE,NON-FREE LUNCH,21,439,513,540,244764,REGULAR + AIDE CLASS,1492,0.661177295024527
TRUE,5,MALE,FREE LUNCH,22,500,513,560,159171,REGULAR CLASS,1573,0.870882971268395
TRUE,5,MALE,NON-FREE LUNCH,19,448,478,571,262937,REGULAR CLASS,1497,0.680448493342677
TRUE,5,MALE,FREE LUNCH,21,403,478,549,161183,REGULAR + AIDE CLASS,1430,0.40749824807288
FALSE,5,FEMALE,FREE LUNCH,26,402,449,486,244723,REGULAR + AIDE CLASS,1337,0.0961807988787666
FALSE,5,MALE,FREE LUNCH,21,408,418,486,244727,REGULAR + AIDE CLASS,1312,0.051156271899089
TRUE,5,FEMALE,NON-FREE LUNCH,21,510,626,540,201449,REGULAR + AIDE CLASS,1676,0.973195515066573
TRUE,5,MALE,NON-FREE LUNCH,20,468,484,549,193422,REGULAR + AIDE CLASS,1501,0.693237561317449
FALSE,5,FEMALE,FREE LUNCH,26,424,484,520,244806,REGULAR CLASS,1428,0.397337070777856
FALSE,5,MALE,FREE LUNCH,19,428,449,549,244746,REGULAR + AIDE CLASS,1426,0.388577435178697
TRUE,5,MALE,NON-FREE LUNCH,23,393,423,524,221571,REGULAR CLASS,1340,0.101611772950245
FALSE,5,FEMALE,NON-FREE LUNCH,14,437,454,512,244806,SMALL CLASS,1403,0.300805886475123
TRUE,5,FEMALE,NON-FREE LUNCH,15,397,423,516,244801,SMALL CLASS,1336,0.0932025227750526
TRUE,5,MALE,NON-FREE LUNCH,22,445,528,516,193423,REGULAR + AIDE CLASS,1489,0.650490539593553
TRUE,5,MALE,FREE LUNCH,22,411,478,565,201449,REGULAR CLASS,1454,0.506131744919411
FALSE,5,FEMALE,FREE LUNCH,17,425,459,545,244728,SMALL CLASS,1429,0.402417659425368
TRUE,5,FEMALE,FREE LUNCH,23,425,478,560,215533,REGULAR + AIDE CLASS,1463,0.544498948843728
TRUE,5,MALE,NON-FREE LUNCH,22,400,459,498,216536,REGULAR CLASS,1357,0.144709180098108
TRUE,5,MALE,NON-FREE LUNCH,28,453,528,565,244745,REGULAR + AIDE CLASS,1546,0.819901892081289
TRUE,5,FEMALE,NON-FREE LUNCH,23,431,489,540,128068,REGULAR + AIDE CLASS,1460,0.531709880868956
TRUE,5,FEMALE,FREE LUNCH,14,419,449,509,208503,SMALL CLASS,1377,0.210581639803784
TRUE,5,FEMALE,FREE LUNCH,15,430,444,528,221571,SMALL CLASS,1402,0.296426068675543
FALSE,5,FEMALE,FREE LUNCH,13,421,463,536,244764,SMALL CLASS,1420,0.364225648213034
TRUE,5,FEMALE,FREE LUNCH,16,403,449,540,228606,SMALL CLASS,1392,0.262438682550806
FALSE,5,FEMALE,FREE LUNCH,23,407,489,490,244780,REGULAR CLASS,1386,0.240889978976875
TRUE,5,FEMALE,NON-FREE LUNCH,24,448,506,554,244801,REGULAR CLASS,1508,0.714260686755431
FALSE,5,FEMALE,NON-FREE LUNCH,15,474,602,622,244776,SMALL CLASS,1698,0.981079187105816
TRUE,5,FEMALE,NON-FREE LUNCH,22,425,506,648,262937,REGULAR + AIDE CLASS,1579,0.880868955851437
TRUE,5,MALE,NON-FREE LUNCH,23,424,463,549,261927,REGULAR CLASS,1436,0.434828311142257
TRUE,5,MALE,FREE LUNCH,25,378,418,501,166203,REGULAR CLASS,1297,0.0324106517168886
TRUE,5,FEMALE,FREE LUNCH,23,398,418,498,221571,REGULAR CLASS,1314,0.0548353188507358
TRUE,5,FEMALE,NON-FREE LUNCH,22,431,494,554,262937,REGULAR + AIDE CLASS,1479,0.614576033637001
TRUE,5,FEMALE,NON-FREE LUNCH,23,450,494,540,189382,REGULAR CLASS,1484,0.629467414155571
TRUE,5,FEMALE,NON-FREE LUNCH,22,414,500,545,130085,REGULAR + AIDE CLASS,1459,0.526804484933427
TRUE,5,FEMALE,NON-FREE LUNCH,15,470,559,622,201449,SMALL CLASS,1651,0.960932025227751
TRUE,5,FEMALE,NON-FREE LUNCH,24,518,547,565,264945,REGULAR + AIDE CLASS,1630,0.944814295725298
TRUE,5,FEMALE,NON-FREE LUNCH,16,461,547,509,261927,SMALL CLASS,1517,0.741941135248774
TRUE,5,FEMALE,FREE LUNCH,12,434,520,554,162184,SMALL CLASS,1508,0.714260686755431
TRUE,5,FEMALE,FREE LUNCH,12,410,473,540,162184,SMALL CLASS,1423,0.375963559915908
TRUE,5,MALE,FREE LUNCH,12,410,484,520,162184,SMALL CLASS,1414,0.339348283111423
TRUE,5,MALE,FREE LUNCH,20,434,506,528,162184,REGULAR CLASS,1468,0.563419761737912
TRUE,5,MALE,FREE LUNCH,15,411,506,520,208501,SMALL CLASS,1437,0.439208128941836
FALSE,5,MALE,FREE LUNCH,24,403,478,494,244818,REGULAR CLASS,1375,0.200946040644709
TRUE,5,FEMALE,NON-FREE LUNCH,28,439,478,554,244745,REGULAR + AIDE CLASS,1471,0.577785564120533
FALSE,5,FEMALE,NON-FREE LUNCH,24,413,449,498,244776,REGULAR CLASS,1360,0.152592852137351
FALSE,5,MALE,FREE LUNCH,13,430,468,516,244796,SMALL CLASS,1414,0.339348283111423
TRUE,5,FEMALE,NON-FREE LUNCH,25,492,602,586,180344,REGULAR CLASS,1680,0.974772249474422
TRUE,5,MALE,FREE LUNCH,13,433,489,545,212522,SMALL CLASS,1467,0.560091100210231
TRUE,5,FEMALE,FREE LUNCH,23,422,500,586,212522,REGULAR + AIDE CLASS,1508,0.714260686755431
TRUE,5,MALE,NON-FREE LUNCH,24,433,506,520,128076,REGULAR + AIDE CLASS,1459,0.526804484933427
TRUE,5,FEMALE,NON-FREE LUNCH,24,460,473,532,234628,REGULAR + AIDE CLASS,1465,0.553258584442887
TRUE,5,FEMALE,FREE LUNCH,28,436,500,549,244745,REGULAR + AIDE CLASS,1485,0.634723195515067
FALSE,5,FEMALE,FREE LUNCH,17,414,429,505,244728,REGULAR CLASS,1348,0.122109320252278
FALSE,5,FEMALE,FREE LUNCH,25,430,473,509,244806,REGULAR + AIDE CLASS,1412,0.331990189208129
TRUE,5,FEMALE,NON-FREE LUNCH,13,440,468,571,262937,SMALL CLASS,1479,0.614576033637001
TRUE,6,FEMALE,FREE LUNCH,21,416,528,549,166203,REGULAR + AIDE CLASS,1493,0.66573230553609
TRUE,5,FEMALE,FREE LUNCH,23,400,434,528,225585,REGULAR CLASS,1362,0.159425367904695
FALSE,5,MALE,FREE LUNCH,19,443,484,524,244746,REGULAR + AIDE CLASS,1451,0.495094604064471
FALSE,5,FEMALE,FREE LUNCH,22,465,602,532,244774,REGULAR + AIDE CLASS,1599,0.91135248773651
TRUE,5,FEMALE,NON-FREE LUNCH,25,421,468,528,166203,REGULAR CLASS,1417,0.349334267694464
FALSE,5,MALE,FREE LUNCH,26,405,399,474,244723,REGULAR CLASS,1278,0.0155921513665032
FALSE,5,MALE,FREE LUNCH,25,416,454,494,244723,REGULAR + AIDE CLASS,1364,0.165381920112123
FALSE,5,MALE,FREE LUNCH,26,400,434,482,244723,REGULAR + AIDE CLASS,1316,0.0574632095304835
FALSE,5,MALE,FREE LUNCH,25,397,365,470,244723,REGULAR + AIDE CLASS,1232,0.001927119831815
FALSE,5,MALE,FREE LUNCH,22,439,489,498,244774,REGULAR + AIDE CLASS,1426,0.388577435178697
FALSE,5,FEMALE,FREE LUNCH,17,397,412,536,244723,SMALL CLASS,1345,0.112824106517169
FALSE,5,FEMALE,FREE LUNCH,25,445,434,512,244806,REGULAR + AIDE CLASS,1391,0.257883672039243
FALSE,6,FEMALE,FREE LUNCH,19,414,405,498,244736,REGULAR + AIDE CLASS,1317,0.0600911002102313
FALSE,5,MALE,FREE LUNCH,15,424,444,498,244796,REGULAR + AIDE CLASS,1366,0.173265592151367
FALSE,5,MALE,FREE LUNCH,16,425,602,565,244755,SMALL CLASS,1592,0.900490539593553
FALSE,6,FEMALE,FREE LUNCH,16,433,478,554,112038,SMALL CLASS,1465,0.553258584442887
TRUE,5,FEMALE,NON-FREE LUNCH,24,442,468,528,261927,REGULAR CLASS,1438,0.444463910301332
TRUE,5,FEMALE,NON-FREE LUNCH,22,424,484,595,261927,REGULAR + AIDE CLASS,1503,0.698142957252978
FALSE,5,MALE,FREE LUNCH,26,386,434,524,244723,REGULAR CLASS,1344,0.110896986685354
FALSE,6,MALE,FREE LUNCH,19,458,494,554,244746,REGULAR + AIDE CLASS,1506,0.70812894183602
FALSE,6,MALE,FREE LUNCH,16,448,478,549,244746,SMALL CLASS,1475,0.596881569726699
FALSE,6,FEMALE,FREE LUNCH,17,436,506,554,244723,SMALL CLASS,1496,0.676419060967064
FALSE,6,MALE,FREE LUNCH,17,433,478,524,244723,SMALL CLASS,1435,0.43114926419061
TRUE,6,MALE,FREE LUNCH,21,431,473,501,209510,REGULAR CLASS,1405,0.309740714786265
FALSE,6,FEMALE,FREE LUNCH,22,450,520,524,244774,REGULAR + AIDE CLASS,1494,0.66958654519972
TRUE,6,MALE,FREE LUNCH,24,425,463,528,169229,REGULAR + AIDE CLASS,1416,0.345304835318851
TRUE,5,MALE,NON-FREE LUNCH,22,407,459,490,225585,REGULAR CLASS,1356,0.142782060266293
FALSE,5,FEMALE,FREE LUNCH,25,431,506,549,244806,REGULAR CLASS,1486,0.639103013314646
TRUE,5,MALE,FREE LUNCH,21,419,429,520,166203,REGULAR + AIDE CLASS,1368,0.178871758934828
FALSE,5,MALE,FREE LUNCH,19,408,454,501,244796,REGULAR CLASS,1363,0.162228451296426
FALSE,5,MALE,FREE LUNCH,19,465,429,560,244746,REGULAR + AIDE CLASS,1454,0.506131744919411
FALSE,5,FEMALE,FREE LUNCH,25,413,439,512,244723,REGULAR + AIDE CLASS,1364,0.165381920112123
FALSE,5,MALE,FREE LUNCH,17,414,423,470,244723,SMALL CLASS,1307,0.0444989488437281
FALSE,5,MALE,FREE LUNCH,26,397,434,479,244723,REGULAR + AIDE CLASS,1310,0.0494043447792572
FALSE,6,FEMALE,FREE LUNCH,26,434,478,532,244723,REGULAR CLASS,1444,0.468465311843027
TRUE,5,FEMALE,NON-FREE LUNCH,21,386,412,512,225585,REGULAR + AIDE CLASS,1310,0.0494043447792572
FALSE,6,FEMALE,NON-FREE LUNCH,17,455,484,520,244774,SMALL CLASS,1459,0.526804484933427
TRUE,5,FEMALE,NON-FREE LUNCH,27,450,494,545,244831,REGULAR + AIDE CLASS,1489,0.650490539593553
FALSE,6,FEMALE,FREE LUNCH,17,407,434,509,244723,SMALL CLASS,1350,0.126313945339874
FALSE,5,MALE,FREE LUNCH,17,443,484,536,244723,SMALL CLASS,1463,0.544498948843728
FALSE,6,FEMALE,FREE LUNCH,15,434,478,554,244796,REGULAR + AIDE CLASS,1466,0.55781359495445
FALSE,5,FEMALE,FREE LUNCH,16,470,576,565,244755,SMALL CLASS,1611,0.926944639103013
FALSE,5,MALE,FREE LUNCH,22,451,500,554,244755,REGULAR CLASS,1505,0.704800280308339
FALSE,6,FEMALE,FREE LUNCH,25,458,576,554,244806,REGULAR + AIDE CLASS,1588,0.894533987386125
TRUE,5,FEMALE,FREE LUNCH,21,428,463,532,225585,REGULAR + AIDE CLASS,1423,0.375963559915908
TRUE,5,MALE,FREE LUNCH,17,436,547,578,244831,SMALL CLASS,1561,0.848808689558515
FALSE,5,MALE,FREE LUNCH,15,397,434,501,244776,SMALL CLASS,1332,0.0853188507358094
TRUE,5,FEMALE,NON-FREE LUNCH,22,460,506,549,169219,REGULAR + AIDE CLASS,1515,0.735809390329362
TRUE,6,FEMALE,NON-FREE LUNCH,16,450,513,560,166203,SMALL CLASS,1523,0.758934828311142
TRUE,5,FEMALE,FREE LUNCH,23,430,459,536,225585,REGULAR CLASS,1425,0.3843728100911
FALSE,6,MALE,FREE LUNCH,19,447,520,545,244736,REGULAR + AIDE CLASS,1512,0.72740014015417
FALSE,6,FEMALE,FREE LUNCH,19,414,506,505,112038,REGULAR + AIDE CLASS,1425,0.3843728100911
FALSE,5,MALE,FREE LUNCH,19,428,506,490,244796,REGULAR CLASS,1424,0.380343377715487
FALSE,6,MALE,FREE LUNCH,25,453,500,549,244806,REGULAR CLASS,1502,0.695690259285214
FALSE,5,MALE,FREE LUNCH,25,451,494,528,244806,REGULAR + AIDE CLASS,1473,0.586895585143658
FALSE,5,FEMALE,NON-FREE LUNCH,17,460,500,528,244727,SMALL CLASS,1488,0.647337070777856
FALSE,5,MALE,FREE LUNCH,16,433,513,545,244774,SMALL CLASS,1491,0.656271899088998
FALSE,5,MALE,NON-FREE LUNCH,20,424,463,520,244755,REGULAR + AIDE CLASS,1407,0.315872459705676
FALSE,5,MALE,FREE LUNCH,15,470,626,545,244755,SMALL CLASS,1641,0.953048353188507
TRUE,5,MALE,NON-FREE LUNCH,21,507,576,607,166203,REGULAR + AIDE CLASS,1690,0.978801681850035
FALSE,6,FEMALE,FREE LUNCH,13,414,423,516,244796,SMALL CLASS,1353,0.133321653819201
FALSE,5,MALE,FREE LUNCH,20,405,468,501,244755,REGULAR + AIDE CLASS,1374,0.197091800981079
TRUE,5,MALE,NON-FREE LUNCH,21,490,506,549,225585,REGULAR + AIDE CLASS,1545,0.816573230553609
FALSE,5,MALE,FREE LUNCH,23,437,559,540,244780,REGULAR CLASS,1536,0.79625087596356
TRUE,6,MALE,FREE LUNCH,13,433,478,516,225585,SMALL CLASS,1427,0.392431674842327
FALSE,6,MALE,FREE LUNCH,17,448,513,540,244723,SMALL CLASS,1501,0.693237561317449
TRUE,5,MALE,FREE LUNCH,24,413,468,520,261927,REGULAR CLASS,1401,0.292747021723896
FALSE,5,FEMALE,FREE LUNCH,21,416,454,520,166203,REGULAR + AIDE CLASS,1390,0.254730203223546
FALSE,5,FEMALE,NON-FREE LUNCH,16,503,520,560,244746,SMALL CLASS,1583,0.887000700770848
FALSE,5,FEMALE,FREE LUNCH,16,408,489,532,244746,SMALL CLASS,1429,0.402417659425368
FALSE,5,FEMALE,FREE LUNCH,17,413,454,509,244723,SMALL CLASS,1376,0.205325858444289
FALSE,5,FEMALE,FREE LUNCH,17,445,489,528,244723,SMALL CLASS,1462,0.538892782060266
FALSE,5,MALE,FREE LUNCH,15,456,478,536,244796,REGULAR + AIDE CLASS,1470,0.572179397337071
FALSE,5,FEMALE,FREE LUNCH,23,467,547,595,244780,REGULAR CLASS,1609,0.923265592151366
FALSE,5,FEMALE,FREE LUNCH,16,450,528,549,244839,SMALL CLASS,1527,0.771198318149965
TRUE,5,FEMALE,FREE LUNCH,15,397,423,490,166203,SMALL CLASS,1310,0.0494043447792572
TRUE,5,FEMALE,FREE LUNCH,25,434,459,501,166203,REGULAR CLASS,1394,0.269096005606167
TRUE,5,FEMALE,FREE LUNCH,25,461,478,520,166203,REGULAR CLASS,1459,0.526804484933427
FALSE,5,FEMALE,FREE LUNCH,19,439,513,554,244796,REGULAR CLASS,1506,0.70812894183602
FALSE,5,FEMALE,FREE LUNCH,15,430,478,528,244796,REGULAR + AIDE CLASS,1436,0.434828311142257
FALSE,5,FEMALE,FREE LUNCH,22,522,484,512,244774,REGULAR + AIDE CLASS,1518,0.744218640504555
FALSE,5,FEMALE,FREE LUNCH,20,421,468,512,244755,REGULAR + AIDE CLASS,1401,0.292747021723896
FALSE,5,MALE,FREE LUNCH,26,405,429,520,244723,REGULAR CLASS,1354,0.135774351786966
FALSE,5,FEMALE,FREE LUNCH,17,431,459,466,244728,REGULAR CLASS,1356,0.142782060266293
TRUE,5,MALE,FREE LUNCH,22,391,418,505,165199,REGULAR + AIDE CLASS,1314,0.0548353188507358
FALSE,5,FEMALE,FREE LUNCH,25,490,602,578,244806,REGULAR + AIDE CLASS,1670,0.969341275402943
FALSE,5,MALE,FREE LUNCH,26,419,459,528,244723,REGULAR + AIDE CLASS,1406,0.313594954449895
FALSE,5,MALE,FREE LUNCH,26,422,412,494,244723,REGULAR CLASS,1328,0.0774351786965662
FALSE,5,FEMALE,FREE LUNCH,16,463,576,520,244774,SMALL CLASS,1559,0.844779257182901
FALSE,5,FEMALE,FREE LUNCH,15,393,399,509,244796,REGULAR + AIDE CLASS,1301,0.0380168185003504
FALSE,6,MALE,FREE LUNCH,26,411,468,486,244723,REGULAR CLASS,1365,0.170112123335669
FALSE,5,MALE,FREE LUNCH,21,421,463,540,244746,REGULAR CLASS,1424,0.380343377715487
FALSE,5,FEMALE,FREE LUNCH,19,425,528,536,244736,REGULAR + AIDE CLASS,1489,0.650490539593553
TRUE,6,FEMALE,NON-FREE LUNCH,24,465,602,607,169229,REGULAR + AIDE CLASS,1674,0.971268395234758
FALSE,5,MALE,FREE LUNCH,17,422,463,520,244774,SMALL CLASS,1405,0.309740714786265
FALSE,5,FEMALE,FREE LUNCH,21,410,449,501,244746,REGULAR CLASS,1360,0.152592852137351
FALSE,5,FEMALE,FREE LUNCH,22,411,418,486,244755,REGULAR CLASS,1315,0.0564120532585844
FALSE,5,FEMALE,FREE LUNCH,26,405,444,498,244723,REGULAR + AIDE CLASS,1347,0.120182200420463
FALSE,6,MALE,FREE LUNCH,22,453,489,524,244774,REGULAR + AIDE CLASS,1466,0.55781359495445
FALSE,5,FEMALE,FREE LUNCH,15,443,576,554,244736,SMALL CLASS,1573,0.870882971268395
FALSE,5,FEMALE,FREE LUNCH,25,427,412,474,244806,REGULAR + AIDE CLASS,1313,0.053083391730904
FALSE,5,MALE,FREE LUNCH,26,403,444,509,244723,REGULAR + AIDE CLASS,1356,0.142782060266293
TRUE,6,MALE,FREE LUNCH,21,419,500,512,166203,REGULAR + AIDE CLASS,1431,0.413279607568325
FALSE,5,MALE,FREE LUNCH,15,450,520,549,244736,SMALL CLASS,1519,0.747021723896286
FALSE,5,MALE,FREE LUNCH,19,397,412,486,112038,REGULAR CLASS,1295,0.0296075683251577
FALSE,5,FEMALE,NON-FREE LUNCH,16,408,468,516,112038,SMALL CLASS,1392,0.262438682550806
FALSE,5,FEMALE,FREE LUNCH,17,414,434,498,244774,SMALL CLASS,1346,0.116152768044849
FALSE,6,MALE,FREE LUNCH,15,442,520,560,244736,SMALL CLASS,1522,0.756306937631395
FALSE,5,FEMALE,FREE LUNCH,26,405,429,505,244723,REGULAR CLASS,1339,0.0995094604064471
FALSE,5,MALE,FREE LUNCH,25,456,418,520,244806,REGULAR + AIDE CLASS,1394,0.269096005606167
FALSE,5,FEMALE,FREE LUNCH,19,476,528,549,244736,REGULAR + AIDE CLASS,1553,0.832165381920112
FALSE,5,FEMALE,FREE LUNCH,25,440,494,520,244806,REGULAR + AIDE CLASS,1454,0.506131744919411
FALSE,5,FEMALE,FREE LUNCH,12,403,454,490,244796,SMALL CLASS,1347,0.120182200420463
FALSE,6,FEMALE,FREE LUNCH,16,455,520,565,244746,SMALL CLASS,1540,0.805711282410652
TRUE,5,FEMALE,FREE LUNCH,24,474,559,565,168211,REGULAR CLASS,1598,0.910476524176594
FALSE,5,MALE,FREE LUNCH,26,398,423,554,244723,REGULAR CLASS,1375,0.200946040644709
FALSE,6,FEMALE,FREE LUNCH,15,431,468,545,244736,SMALL CLASS,1444,0.468465311843027
TRUE,5,FEMALE,NON-FREE LUNCH,14,440,500,549,262937,SMALL CLASS,1489,0.650490539593553
FALSE,5,FEMALE,FREE LUNCH,16,421,459,486,244746,SMALL CLASS,1366,0.173265592151367
FALSE,5,FEMALE,FREE LUNCH,16,414,439,512,166203,SMALL CLASS,1365,0.170112123335669
TRUE,5,MALE,FREE LUNCH,23,393,434,524,261927,REGULAR CLASS,1351,0.128591450595655
TRUE,6,MALE,NON-FREE LUNCH,24,391,444,545,261927,REGULAR CLASS,1380,0.21916608269096
FALSE,6,MALE,FREE LUNCH,26,407,429,486,244723,REGULAR + AIDE CLASS,1322,0.0669236159775753
FALSE,6,MALE,FREE LUNCH,26,411,449,494,244723,REGULAR CLASS,1354,0.135774351786966
FALSE,5,FEMALE,FREE LUNCH,21,458,494,554,244746,REGULAR CLASS,1506,0.70812894183602
FALSE,5,FEMALE,FREE LUNCH,19,500,528,540,244736,REGULAR + AIDE CLASS,1568,0.862123335669236
FALSE,5,MALE,FREE LUNCH,15,414,454,516,244796,REGULAR + AIDE CLASS,1384,0.232831114225648
FALSE,5,MALE,FREE LUNCH,25,414,454,509,244723,REGULAR + AIDE CLASS,1377,0.210581639803784
FALSE,5,MALE,FREE LUNCH,17,422,454,501,244723,SMALL CLASS,1377,0.210581639803784
FALSE,5,MALE,FREE LUNCH,21,405,520,512,244736,REGULAR CLASS,1437,0.439208128941836
FALSE,5,MALE,FREE LUNCH,26,411,418,486,244723,REGULAR + AIDE CLASS,1315,0.0564120532585844
FALSE,6,FEMALE,FREE LUNCH,22,421,454,532,244831,REGULAR CLASS,1407,0.315872459705676
FALSE,5,FEMALE,FREE LUNCH,17,411,484,505,244723,SMALL CLASS,1400,0.289768745620182
FALSE,5,MALE,FREE LUNCH,22,439,463,520,244774,REGULAR + AIDE CLASS,1422,0.371233356692362
